,label,thumb_path,path,r,g,b,h,s,v,height,width,aspect_ratio,kingdom,phylum,class,order,family,genus,specificEpithet,taxonRank,vernacularName,continent,country,stateProvince,county,municipality,locality,higherGeography,formation,scientificName,higherClassification,earliestPeriodOrLowestSystem,earliestEpochOrLowestSeries,earliestAgeOrLowestStage,bibliographicCitation,references,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,occurrenceID,catalogNumber,occurrenceRemarks,recordedBy,identifier,id,modified,previousIdentifications,georeferencedBy,georeferencedDate,georeferenceSources,dynamicProperties,error
120,Fossil Leaf,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:9392e477-17c7-4615-ba3f-6a8164c7a056.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:9392e477-17c7-4615-ba3f-6a8164c7a056.png,234.37068175,212.888344375,173.556555125,31.64274170833333,71.005697625,234.56902141666663,6000,4000,1.5,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,sp.,Species,tracheophytes; plants,,,,,,,,,Cycadeoidea sp.,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,,,,Cycadeoidea sp. (YPM PB 030679),http://collections.peabody.yale.edu/search/Record/YPM-PB-030679,,,,urn:uuid:efeab26b-1375-4f0c-9205-3842543821f4,YPM PB 030679,"Crepet Fig. 9, 10; PB number 30679; lot count 1",,urn:uuid:9392e477-17c7-4615-ba3f-6a8164c7a056,urn:uuid:efeab26b-1375-4f0c-9205-3842543821f4,2022-03-09T21:55:46.000Z,Cycadeoidea sp.,,,,"{ ""irn"": ""2104662"", ""media"": ""573792:9392e477-17c7-4615-ba3f-6a8164c7a056"", ""mm_repository_id"": ""573792"" }",
121,Fossil Leaf,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:77de3424-d603-426e-9763-53a561381745.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:77de3424-d603-426e-9763-53a561381745.png,233.72162283333333,229.458475,221.57976620833333,70.00055370833333,19.271954791666666,234.96790341666667,4000,6000,0.6666666666666666,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,wielandi,Species,tracheophytes; plants,,,,,,,,,Cycadeoidea wielandi,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,,,,Cycadeoidea wielandi (YPM PB 005236),http://collections.peabody.yale.edu/search/Record/YPM-PB-005236,,,,urn:uuid:8c5deba1-e821-49f2-b601-f8a54c0e00c7,YPM PB 005236,PB number 5236; lot count 1,,urn:uuid:77de3424-d603-426e-9763-53a561381745,urn:uuid:8c5deba1-e821-49f2-b601-f8a54c0e00c7,2022-03-09T21:55:46.000Z,Cycadeoidea wielandi,,,,"{ ""irn"": ""744241"", ""media"": ""573633:77de3424-d603-426e-9763-53a561381745"", ""mm_repository_id"": ""573633"", ""original_num"": ""S.267"" }",
122,Fossil Leaf,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:ff0f2a9f-fef1-4538-bfd2-ee0ec62f1c32.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:ff0f2a9f-fef1-4538-bfd2-ee0ec62f1c32.png,229.944393,223.092133125,204.86240329166668,32.42339858333333,33.708463,230.03544604166663,6000,4000,1.5,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,marshiana,Species,tracheophytes; plants,North America,USA,South Dakota,Fall River County,Minnekahta,,North America; USA; South Dakota; Fall River County; Minnekahta,Lakota Fm,Cycadeoidea marshiana,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,Early Cretaceous,,,Cycadeoidea marshiana (YPM PB 041600),http://collections.peabody.yale.edu/search/Record/YPM-PB-041600,43.430531,-103.68825,5828.0,urn:uuid:afbe1b9d-384d-43b7-b451-e99fdc0fb6e7,YPM PB 041600,PB number 41600; lot count 1,H. F. Wells,urn:uuid:ff0f2a9f-fef1-4538-bfd2-ee0ec62f1c32,urn:uuid:afbe1b9d-384d-43b7-b451-e99fdc0fb6e7,2022-03-09T21:55:46.000Z,Cycadeoidea marshiana,Dylan Young,5/5/2015,GEOLocate,"{ ""irn"": ""773386"", ""media"": ""580128:ff0f2a9f-fef1-4538-bfd2-ee0ec62f1c32"", ""mm_repository_id"": ""580128"", ""solr_long_lat"": ""-103.68825,43.430531"", ""original_num"": ""C. 3 IIb"" }",
123,Fossil Leaf,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:6cb1db7c-e9c8-4b8a-9e66-a927660650fe.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:6cb1db7c-e9c8-4b8a-9e66-a927660650fe.png,233.41395491666665,223.0834695,210.627513625,24.773581166666663,29.55160775,233.498710125,4000,6000,0.6666666666666666,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,minnekahtensis,Species,tracheophytes; plants,North America,USA,South Dakota,Fall River County,Minnekahta,4 miles southwest of Minnekahta,North America; USA; South Dakota; Fall River County; Minnekahta,,Cycadeoidea minnekahtensis,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,Early Cretaceous,,,Cycadeoidea minnekahtensis (YPM PB 002926),http://collections.peabody.yale.edu/search/Record/YPM-PB-002926,43.391437,-103.74713,3272.0,urn:uuid:241eb0b6-fd07-4319-9a6e-069f726d86fd,YPM PB 002926,PB number 2926; lot count 1,H. F. Wells,urn:uuid:6cb1db7c-e9c8-4b8a-9e66-a927660650fe,urn:uuid:241eb0b6-fd07-4319-9a6e-069f726d86fd,2022-03-09T21:55:46.000Z,Cycadeoidea minnekahtensis,Dylan Young,5/5/2015,GEOLocate,"{ ""irn"": ""741406"", ""media"": ""98704:6cb1db7c-e9c8-4b8a-9e66-a927660650fe"", ""mm_repository_id"": ""98704"", ""solr_long_lat"": ""-103.74713,43.391437"" }",
124,Fossil Leaf,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:6df25a8c-d903-484a-8f61-af2290dd6128.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:6df25a8c-d903-484a-8f61-af2290dd6128.png,233.185189125,220.610661,193.22864520833332,34.31770275,47.90157741666667,233.44666495833332,6000,4000,1.5,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,sp.,Species,tracheophytes; plants,North America,USA,South Dakota,Fall River County,Fossil Cycad National Monument,,North America; USA; South Dakota; Fall River County; Fossil Cycad National Monument,,Cycadeoidea sp.,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,Cretaceous,,,Cycadeoidea sp. (YPM PB 030683),http://collections.peabody.yale.edu/search/Record/YPM-PB-030683,43.394975,-103.726306,2289.0,urn:uuid:090ab0f4-a29e-4c1d-afb3-7ab358799296,YPM PB 030683,Crepet Fig. 16; PB number 30683; lot count 1,,urn:uuid:6df25a8c-d903-484a-8f61-af2290dd6128,urn:uuid:090ab0f4-a29e-4c1d-afb3-7ab358799296,2022-03-21T21:50:54.000Z,Cycadeoidea sp.,Dylan Young,5/5/2015,GEOLocate,"{ ""irn"": ""765791"", ""media"": ""573796:6df25a8c-d903-484a-8f61-af2290dd6128"", ""mm_repository_id"": ""573796"", ""solr_long_lat"": ""-103.726306,43.394975"" }",
125,Fossil Leaf,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:a3fccd2d-42d9-43dd-b8ae-7e9c0fb636af.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:a3fccd2d-42d9-43dd-b8ae-7e9c0fb636af.png,230.49867554166667,224.572791875,204.195575625,35.447902875,35.00091679166667,230.68298983333327,4000,6000,0.6666666666666666,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,marshiana,Species,tracheophytes; plants,,,,,,,,,Cycadeoidea marshiana,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,,,,Cycadeoidea marshiana (YPM PB 031516),http://collections.peabody.yale.edu/search/Record/YPM-PB-031516,,,,urn:uuid:5e77329f-bcfe-4950-b3ef-9e6225dc1774,YPM PB 031516,PB number 31516; lot count 1,,urn:uuid:a3fccd2d-42d9-43dd-b8ae-7e9c0fb636af,urn:uuid:5e77329f-bcfe-4950-b3ef-9e6225dc1774,2022-03-09T21:55:46.000Z,Cycadeoidea marshiana,,,,"{ ""irn"": ""766273"", ""media"": ""573836:a3fccd2d-42d9-43dd-b8ae-7e9c0fb636af"", ""mm_repository_id"": ""573836"" }",
126,Fossil Leaf,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:a3b5068e-22e4-4ea4-b318-68d67f3a9539.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:a3b5068e-22e4-4ea4-b318-68d67f3a9539.png,229.9401904583333,220.37441391666667,181.179399125,48.227790291666665,57.50034470833333,230.80902841666668,4000,6000,0.6666666666666666,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,marshiana,Species,tracheophytes; plants,North America,USA,South Dakota,Fall River County,Minnekahta,,North America; USA; South Dakota; Fall River County; Minnekahta,Lakota Fm,Cycadeoidea marshiana,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,Early Cretaceous,,,Cycadeoidea marshiana (YPM PB 039405),http://collections.peabody.yale.edu/search/Record/YPM-PB-039405,43.430531,-103.68825,5828.0,urn:uuid:2286f3c0-9ef7-4704-824c-dcbc3c870d81,YPM PB 039405,PB number 39405; lot count 1,H. F. Wells,urn:uuid:a3b5068e-22e4-4ea4-b318-68d67f3a9539,urn:uuid:2286f3c0-9ef7-4704-824c-dcbc3c870d81,2022-03-09T21:55:46.000Z,Cycadeoidea marshiana,Dylan Young,5/5/2015,GEOLocate,"{ ""irn"": ""772062"", ""media"": ""574304:a3b5068e-22e4-4ea4-b318-68d67f3a9539"", ""mm_repository_id"": ""574304"", ""solr_long_lat"": ""-103.68825,43.430531"", ""original_num"": ""S.938"" }",
127,Fossil Leaf,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:efa93312-fc51-4a75-b353-bc3c84ecaef4.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:efa93312-fc51-4a75-b353-bc3c84ecaef4.png,229.13510716666667,225.1489955,214.305429625,82.62788641666667,21.968220125,230.826387375,4000,6000,0.6666666666666666,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,sp.,Species,tracheophytes; plants,,,,,,,,,Cycadeoidea sp.,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,,,,Cycadeoidea sp. (YPM PB 041079),http://collections.peabody.yale.edu/search/Record/YPM-PB-041079,,,,urn:uuid:0b19afe5-fdc8-4d00-981b-e49ee5104c73,YPM PB 041079,PB number 41079; lot count 1,,urn:uuid:efa93312-fc51-4a75-b353-bc3c84ecaef4,urn:uuid:0b19afe5-fdc8-4d00-981b-e49ee5104c73,2022-03-09T21:55:46.000Z,Cycadeoidea sp.,,,,"{ ""irn"": ""773095"", ""media"": ""580123:efa93312-fc51-4a75-b353-bc3c84ecaef4"", ""mm_repository_id"": ""580123"" }",
128,Fossil Leaf,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:97452840-1fab-46c7-bdbf-0c49e68bea90.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:97452840-1fab-46c7-bdbf-0c49e68bea90.png,230.87191694224,209.91796797477585,196.61385321735096,11.76662972534836,42.095507058616285,230.90802726670665,691,649,1.0647149460708782,Plantae,Tracheophyta,,Proteales,Platanaceae,Platanophyllum,montanum,Species,angiosperms; tracheophytes; plants,North America,USA,Montana,Carter County,Ekalaka,"490mS 20mE NW corner of sec, >35m below K/T datum",North America; USA; Montana; Carter County; Ekalaka,Hell Creek Fm,Platanophyllum montanum,Plantae; Tracheophyta; Proteales; Platanaceae,Late Cretaceous,,Maastrichtian,Platanophyllum montanum (YPM PB 006343),http://collections.peabody.yale.edu/search/Record/YPM-PB-006343,45.756943,-104.909614,1148.0,urn:uuid:d1526cb4-1768-4c32-a8ba-42a9be4dea89,YPM PB 006343,PB number 6343; lot count 1; accn=YPM.07601,Kirk R. Johnson,urn:uuid:97452840-1fab-46c7-bdbf-0c49e68bea90,urn:uuid:d1526cb4-1768-4c32-a8ba-42a9be4dea89,2022-03-09T21:55:46.000Z,Platanophyllum montanum,Dylan Young,3/26/2015,GEOLocate,"{ ""irn"": ""745355"", ""media"": ""118633:9e58e416-72f6-4d33-b63a-084403b3a82d 531505:97452840-1fab-46c7-bdbf-0c49e68bea90 531506:9fde8a56-5853-4904-9ec6-12ca1eebeb0c"", ""mm_repository_id"": ""118633"", ""solr_long_lat"": ""-104.909614,45.756943"" }",
129,Fossil Leaf,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:be221c9c-b781-457b-851d-71bfce9f1436.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:be221c9c-b781-457b-851d-71bfce9f1436.png,231.1512840833333,209.6555076666667,184.372951,22.98884233333333,56.90940575,231.15950895833333,6000,4000,1.5,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,minima,Species,tracheophytes; plants,,,,,,,,,Cycadeoidea minima,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,,,,Cycadeoidea minima (YPM PB 003017),http://collections.peabody.yale.edu/search/Record/YPM-PB-003017,,,,urn:uuid:d6949589-12ed-4389-8753-68dcd08b67f2,YPM PB 003017,PB number 3017; lot count 1,,urn:uuid:be221c9c-b781-457b-851d-71bfce9f1436,urn:uuid:d6949589-12ed-4389-8753-68dcd08b67f2,2022-03-09T21:55:46.000Z,Cycadeoidea minima,,,,"{ ""irn"": ""741501"", ""media"": ""98782:be221c9c-b781-457b-851d-71bfce9f1436"", ""mm_repository_id"": ""98782"" }",
130,Fossil Leaf,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:2232c5f2-eb7f-4fc1-b52c-b363862c1cea.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:2232c5f2-eb7f-4fc1-b52c-b363862c1cea.png,231.12359358333333,220.42241958333327,202.737475125,28.069771791666668,44.63625129166667,231.356257625,4000,6000,0.6666666666666666,Plantae,Tracheophyta,Gymnospermopsida,,,,,Subclass,cycads; tracheophytes; plants,,,,,,no locality data,,,Cycadopsida,Plantae; Tracheophyta; Gymnospermopsida; Cycadopsida,,,,Cycadopsida (YPM PB 039940),http://collections.peabody.yale.edu/search/Record/YPM-PB-039940,,,,urn:uuid:cf96aa6c-01e3-474d-a5f6-9ada68dc1bb0,YPM PB 039940,Cycad; PB number 39940; lot count 1,George R. Wieland,urn:uuid:2232c5f2-eb7f-4fc1-b52c-b363862c1cea,urn:uuid:cf96aa6c-01e3-474d-a5f6-9ada68dc1bb0,2022-03-09T21:55:46.000Z,Cycadopsida,,,,"{ ""irn"": ""772473"", ""media"": ""574384:2232c5f2-eb7f-4fc1-b52c-b363862c1cea"", ""mm_repository_id"": ""574384"" }",
131,Fossil Leaf,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:f49d2a2f-eda2-4eae-911f-41d7707d8ec6.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f49d2a2f-eda2-4eae-911f-41d7707d8ec6.png,231.40846466666667,215.88465320833333,186.0747095,27.942541291666668,50.87202370833333,231.41567454166668,4000,6000,0.6666666666666666,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,paynei,Species,tracheophytes; plants,,,,,,,,,Cycadeoidea paynei,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,,,,Cycadeoidea paynei (YPM PB 040426),http://collections.peabody.yale.edu/search/Record/YPM-PB-040426,,,,urn:uuid:dad52f1f-0fc6-42c9-9a07-9b027c301908,YPM PB 040426,PB number 40426; lot count 1,,urn:uuid:f49d2a2f-eda2-4eae-911f-41d7707d8ec6,urn:uuid:dad52f1f-0fc6-42c9-9a07-9b027c301908,2022-03-09T21:55:46.000Z,Cycadeoidea paynei,,,,"{ ""irn"": ""772829"", ""media"": ""579841:f49d2a2f-eda2-4eae-911f-41d7707d8ec6"", ""mm_repository_id"": ""579841"", ""original_num"": ""S.120"" }",
132,Fossil Leaf,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:32a4f220-6596-4a55-a510-cbc64a18f92c.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:32a4f220-6596-4a55-a510-cbc64a18f92c.png,231.73593058333333,218.2639052083333,176.85038716666668,35.87410283333333,63.79341108333333,231.886256875,6000,4000,1.5,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,turrita,Species,tracheophytes; plants,North America,USA,South Dakota,Fall River County,Minnekahta,4 miles southwest of Minnekahta,North America; USA; South Dakota; Fall River County; Minnekahta,,Cycadeoidea turrita,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,Early Cretaceous,,,Cycadeoidea turrita (YPM PB 005051),http://collections.peabody.yale.edu/search/Record/YPM-PB-005051,43.391437,-103.74713,3272.0,urn:uuid:e5c3b872-b685-4476-a2f0-f911a8175c02,YPM PB 005051,PB number 5051; lot count 1,H. F. Wells,urn:uuid:32a4f220-6596-4a55-a510-cbc64a18f92c,urn:uuid:e5c3b872-b685-4476-a2f0-f911a8175c02,2022-03-09T21:55:46.000Z,Cycadeoidea turrita,Dylan Young,5/5/2015,GEOLocate,"{ ""irn"": ""744056"", ""media"": ""122793:32a4f220-6596-4a55-a510-cbc64a18f92c"", ""mm_repository_id"": ""122793"", ""solr_long_lat"": ""-103.74713,43.391437"" }",
133,Fossil Leaf,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:f9a8d819-29a4-49e4-ac2f-12eee9025856.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f9a8d819-29a4-49e4-ac2f-12eee9025856.png,231.55568525,223.6142032083333,212.640743875,24.862812708333333,27.31946275,232.02722679166664,4000,6000,0.6666666666666666,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,wielandi,Species,tracheophytes; plants,,,,,,,,,Cycadeoidea wielandi,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,,,,Cycadeoidea wielandi (YPM PB 005235),http://collections.peabody.yale.edu/search/Record/YPM-PB-005235,,,,urn:uuid:f646b717-1ed8-407f-b8ad-104dae2d41d9,YPM PB 005235,PB number 5235; lot count 1,,urn:uuid:f9a8d819-29a4-49e4-ac2f-12eee9025856,urn:uuid:f646b717-1ed8-407f-b8ad-104dae2d41d9,2022-03-09T21:55:46.000Z,Cycadeoidea wielandi,,,,"{ ""irn"": ""744240"", ""media"": ""573632:f9a8d819-29a4-49e4-ac2f-12eee9025856"", ""mm_repository_id"": ""573632"", ""original_num"": ""S.254"" }",
134,Fossil Leaf,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:89c8d5d7-c772-49b0-98a9-24892f5f22a7.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:89c8d5d7-c772-49b0-98a9-24892f5f22a7.png,232.04925875,214.67437095833333,175.47725654166666,30.171269041666665,64.385513125,232.04951208333333,4000,6000,0.6666666666666666,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,megalophylla,Species,tracheophytes; plants,Europe,England,,Dorset County,Isle of Portland,,Europe; England; Dorset County; Isle of Portland,,Cycadeoidea megalophylla,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,,,,Cycadeoidea megalophylla (YPM PB 031492),http://collections.peabody.yale.edu/search/Record/YPM-PB-031492,50.53986,-2.442259,3330.0,urn:uuid:ad045372-0b79-4423-b797-35cc6ee9bc0a,YPM PB 031492,PB number 31492; lot count 1,Alfred N. Leeds,urn:uuid:89c8d5d7-c772-49b0-98a9-24892f5f22a7,urn:uuid:ad045372-0b79-4423-b797-35cc6ee9bc0a,2022-03-09T21:55:46.000Z,Cycadeoidea megalophylla,Isabelle M. Carson,9/22/2016,GEOLocate,"{ ""irn"": ""766251"", ""media"": ""573815:89c8d5d7-c772-49b0-98a9-24892f5f22a7"", ""mm_repository_id"": ""573815"", ""solr_long_lat"": ""-2.442259,50.53986"", ""original_num"": ""S.864"" }",
135,Fossil Leaf,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:4205d613-e331-4d4a-8909-6e2711fbb2a7.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:4205d613-e331-4d4a-8909-6e2711fbb2a7.png,232.10441745833333,216.5470745833333,194.29930320833333,24.56394745833333,45.502527541666666,232.13349745833327,6000,4000,1.5,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Cycadeoidea,wielandi,Species,tracheophytes; plants,,,,,,,,,Cycadeoidea wielandi,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,,,,Cycadeoidea wielandi (YPM PB 005250),http://collections.peabody.yale.edu/search/Record/YPM-PB-005250,,,,urn:uuid:aae67700-fb66-4af0-8926-2910371c9103,YPM PB 005250,PB number 5250; lot count 1,,urn:uuid:4205d613-e331-4d4a-8909-6e2711fbb2a7,urn:uuid:aae67700-fb66-4af0-8926-2910371c9103,2022-03-09T21:55:46.000Z,Cycadeoidea wielandi,,,,"{ ""irn"": ""744255"", ""media"": ""573647:4205d613-e331-4d4a-8909-6e2711fbb2a7"", ""mm_repository_id"": ""573647"" }",
136,Fossil Leaf,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:24abc4ff-3123-4421-83e0-bc9130965fd0.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:24abc4ff-3123-4421-83e0-bc9130965fd0.png,232.1481280873149,211.7286416098961,122.32998965050554,34.65887848252907,125.64669247405992,232.15180324776992,1908,2212,0.8625678119349005,Plantae,Tracheophyta,Gymnospermopsida,Cycadeoidales,Cycadeoidaceae,Monanthesia,magnifica,Species,tracheophytes; plants,North America,USA,New Mexico,San Juan County,San Juan Basin,,North America; USA; New Mexico; San Juan County; San Juan Basin,,Monanthesia magnifica,Plantae; Tracheophyta; Gymnospermopsida; Cycadeoidales; Cycadeoidaceae,,,,Monanthesia magnifica (YPM PB 002807),http://collections.peabody.yale.edu/search/Record/YPM-PB-002807,36.25549,-107.869434,134238.0,urn:uuid:58a22345-8d17-476d-9f3a-05bed00c5f60,YPM PB 002807,PB number 2807; lot count 1,George R. Wieland,urn:uuid:24abc4ff-3123-4421-83e0-bc9130965fd0,urn:uuid:58a22345-8d17-476d-9f3a-05bed00c5f60,2022-03-21T21:50:54.000Z,Monanthesia magnifica,Dylan Young,3/5/2015,GEOLocate,"{ ""irn"": ""741316"", ""media"": ""98614:24abc4ff-3123-4421-83e0-bc9130965fd0"", ""mm_repository_id"": ""98614"", ""solr_long_lat"": ""-107.869434,36.25549"", ""original_num"": ""S. 727.NS46"" }",
137,Fossil Leaf,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:44316add-5edc-4bd4-ab31-af0f0dd7af0b.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:44316add-5edc-4bd4-ab31-af0f0dd7af0b.png,231.6293573271109,226.77226508349085,225.13449516580025,124.43641161586326,16.059823517249527,232.19044265910523,3680,5520,0.6666666666666666,Plantae,Tracheophyta,,Marattiales,,Psaronius,conjugatus,Species,tracheophytes; plants,Europe,Germany,Saxony,,Chemnitz,,Europe; Germany; Saxony; Chemnitz,,Psaronius conjugatus,Plantae; Tracheophyta; Marattiales,Permian,,,Psaronius conjugatus (YPM PB 035827),http://collections.peabody.yale.edu/search/Record/YPM-PB-035827,50.8292,12.91995,5504.0,urn:uuid:14829c3f-26bb-4ba1-be6b-6808c34b6527,YPM PB 035827,Sectioned trunk of a tree fern. Central vascular portion and enclosing root mass.; PB number 35827; lot count 1,,urn:uuid:44316add-5edc-4bd4-ab31-af0f0dd7af0b,urn:uuid:14829c3f-26bb-4ba1-be6b-6808c34b6527,2022-03-09T21:55:46.000Z,Psaronius conjugatus,Isabelle M. Carson,9/21/2016,GEOLocate,"{ ""irn"": ""768886"", ""media"": ""409256:541e2bc8-fdc9-4254-b8e2-d11f1f9fec84 409257:44316add-5edc-4bd4-ab31-af0f0dd7af0b 531532:a59be105-025f-4ede-80d0-da9e673a1a63 531533:c8fd68e3-39f0-44d0-8c0a-8faf35882199"", ""mm_repository_id"": ""409256"", ""solr_long_lat"": ""12.91995,50.8292"" }",
138,Fossil Leaf,/dev/shm/jrose3/2022-yale_fossils/image_thumbnails/res=512/urn:uuid:dea9b7b6-cd58-4658-8a86-026274e4e70c.jpg,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:dea9b7b6-cd58-4658-8a86-026274e4e70c.png,232.24530930244163,219.4047952882028,214.71024534560289,7.7953108905859345,27.429565801354915,232.29206880748515,423,521,0.8119001919385797,Plantae,,,,,Spiraxis,major,Species,plants,North America,USA,New York,,,southern New York,North America; USA; New York,Chemung Rocks,Spiraxis major,Plantae,Devonian,,,Spiraxis major (YPM PB 027174),http://collections.peabody.yale.edu/search/Record/YPM-PB-027174,,,,urn:uuid:7c8f8353-010a-4faf-9053-b17fd1a41ec3,YPM PB 027174,PB number 27174; lot count 1; accn=YPM.07579,,urn:uuid:dea9b7b6-cd58-4658-8a86-026274e4e70c,urn:uuid:7c8f8353-010a-4faf-9053-b17fd1a41ec3,2022-03-09T21:55:46.000Z,Spiraxis major,,,,"{ ""irn"": ""762189"", ""media"": ""68803:cbf74bd8-9065-47fa-ae6f-6e6b2ff6edfb 531527:e058cf82-d71c-44e2-92ad-7a655587a9af 531528:dea9b7b6-cd58-4658-8a86-026274e4e70c"", ""mm_repository_id"": ""68803"", ""original_num"": ""NYBG 6227G"" }",
